Maskapai,Tanggal,Waktu Berangkat,Waktu Datang,Durasi,Transit,Harga Tiket
Scoot,2025-11-07,9:35 AM,10:40 AM +1 (2025-11-08),23 hr 5 min,2 stops,"IDR 4,582,352"
Scoot,2025-11-07,9:35 AM,6:00 PM +1 (2025-11-08),30 hr 25 min,2 stops,"IDR 4,582,352"
Scoot,2025-11-07,11:20 AM,10:40 AM +1 (2025-11-08),21 hr 20 min,2 stops,"IDR 4,582,352"
Scoot,2025-11-07,11:20 AM,6:00 PM +1 (2025-11-08),28 hr 40 min,2 stops,"IDR 4,582,352"
Scoot,2025-11-07,8:10 PM,10:40 AM +1 (2025-11-08),12 hr 30 min,2 stops,"IDR 4,582,352"
SriLankan,2025-11-07,2:25 PM,8:10 AM +2 (2025-11-09),39 hr 45 min,1 stop,"IDR 4,677,000"
"Indonesia AirAsia, AirAsia X",2025-11-07,5:05 AM,10:40 PM (2025-11-07),15 hr 35 min,1 stop,"IDR 4,819,302"
"Indonesia AirAsia, AirAsia X",2025-11-07,10:15 AM,10:40 PM (2025-11-07),10 hr 25 min,1 stop,"IDR 4,819,302"
XiamenAir,2025-11-07,1:35 PM,1:45 PM +1 (2025-11-08),22 hr 10 min,1 stop,"IDR 4,831,600"
China Airlines,2025-11-07,1:30 AM,8:30 PM (2025-11-07),17 hr,1 stop,"IDR 4,951,800"
China Airlines,2025-11-07,2:40 PM,4:35 PM +1 (2025-11-08),23 hr 55 min,1 stop,"IDR 4,951,800"
China Airlines,2025-11-07,2:40 PM,8:30 PM +1 (2025-11-08),27 hr 50 min,1 stop,"IDR 4,951,800"
"Indonesia AirAsia, AirAsia X",2025-11-07,6:35 AM,10:40 PM (2025-11-07),14 hr 5 min,1 stop,"IDR 5,019,302"
"AirAsia, AirAsia X",2025-11-07,8:30 AM,10:40 PM (2025-11-07),12 hr 10 min,1 stop,"IDR 5,019,302"
Royal Brunei,2025-11-07,1:15 PM,7:30 AM +2 (2025-11-09),40 hr 15 min,1 stop,"IDR 5,058,300"
"AirAsia, AirAsia X",2025-11-07,9:15 PM,10:40 PM +1 (2025-11-08),23 hr 25 min,1 stop,"IDR 5,325,875"
Vietjet,2025-11-07,2:00 PM,8:00 AM +1 (2025-11-08),16 hr,1 stop,"IDR 5,453,330"
Vietjet,2025-11-07,2:00 PM,3:25 PM +1 (2025-11-08),23 hr 25 min,1 stop,"IDR 5,453,330"
China Airlines,2025-11-07,1:30 AM,6:30 PM (2025-11-07),15 hr,1 stop,"IDR 5,578,800"
China Airlines,2025-11-07,2:40 PM,6:30 PM +1 (2025-11-08),25 hr 50 min,1 stop,"IDR 5,578,800"
EVA Air,2025-11-07,2:35 PM,12:00 PM +1 (2025-11-08),19 hr 25 min,1 stop,"IDR 5,688,400"
XiamenAir,2025-11-07,11:30 PM,1:45 PM +1 (2025-11-08),12 hr 15 min,1 stop,"IDR 5,934,600"
Philippine Airlines + ANA,2025-11-07,1:20 AM,2:10 PM (2025-11-07),10 hr 50 min,1 stop,"IDR 5,950,000"
Philippine Airlines + ANA,2025-11-07,1:20 AM,12:20 AM +1 (2025-11-08),21 hr,1 stop,"IDR 5,950,000"
Thai Lion Air,2025-11-07,8:10 PM,4:15 PM +1 (2025-11-08),18 hr 5 min,2 stops,"IDR 5,955,400"
THAI,2025-11-07,7:05 PM,7:40 AM +1 (2025-11-08),10 hr 35 min,1 stop,"IDR 5,979,300"
Thai Lion Air,2025-11-07,8:10 PM,4:15 PM +1 (2025-11-08),18 hr 5 min,2 stops,"IDR 6,040,100"
Philippine Airlines,2025-11-07,1:20 AM,8:10 PM +1 (2025-11-08),40 hr 50 min,1 stop,"IDR 6,150,300"
"EVA Air, JAL",2025-11-07,2:35 PM,2:40 PM +1 (2025-11-08),22 hr 5 min,2 stops,"IDR 6,563,100"
"Shandong, XiamenAir",2025-11-07,12:25 AM,1:45 PM (2025-11-07),11 hr 20 min,1 stop,"IDR 6,767,700"
"Indonesia AirAsia, Thai AirAsia",2025-11-07,2:35 PM,12:30 PM +1 (2025-11-08),19 hr 55 min,2 stops,"IDR 6,783,237"
THAI,2025-11-07,1:05 PM,6:20 AM +1 (2025-11-08),15 hr 15 min,1 stop,"IDR 6,828,300"
THAI,2025-11-07,1:05 PM,7:40 AM +1 (2025-11-08),16 hr 35 min,1 stop,"IDR 6,828,300"
THAI,2025-11-07,7:05 PM,3:50 PM +1 (2025-11-08),18 hr 45 min,1 stop,"IDR 6,828,300"
China Airlines,2025-11-07,2:40 PM,1:30 PM +1 (2025-11-08),20 hr 50 min,1 stop,"IDR 6,832,800"
China Eastern,2025-11-07,11:45 PM,12:00 PM +1 (2025-11-08),10 hr 15 min,1 stop,"IDR 6,895,000"
China Eastern,2025-11-07,11:45 PM,6:30 PM +1 (2025-11-08),16 hr 45 min,1 stop,"IDR 6,895,000"
China Eastern,2025-11-07,11:45 PM,8:50 PM +1 (2025-11-08),19 hr 5 min,1 stop,"IDR 6,895,000"
China Southern,2025-11-07,9:05 AM,1:20 PM +1 (2025-11-08),26 hr 15 min,1 stop,"IDR 7,043,900"
China Southern,2025-11-07,1:15 PM,1:20 PM +1 (2025-11-08),22 hr 5 min,1 stop,"IDR 7,043,900"
Asiana Airlines + ANA,2025-11-07,10:30 PM,11:20 AM +1 (2025-11-08),10 hr 50 min,1 stop,"IDR 7,153,900"
THAI,2025-11-07,7:05 PM,10:30 PM +1 (2025-11-08),25 hr 25 min,1 stop,"IDR 7,220,400"
"Cathay Pacific, ANA + Operated by Air Japan",2025-11-07,12:15 AM,7:15 PM (2025-11-07),17 hr,1 stop,"IDR 7,526,000"
"Cathay Pacific, ANA + Operated by Air Japan",2025-11-07,2:30 PM,3:10 PM +1 (2025-11-08),22 hr 40 min,1 stop,"IDR 7,526,000"
Asiana Airlines,2025-11-07,10:30 PM,5:55 PM +1 (2025-11-08),17 hr 25 min,1 stop,"IDR 7,810,900"
China Southern,2025-11-07,9:05 AM,1:35 PM +1 (2025-11-08),26 hr 30 min,1 stop,"IDR 7,846,900"
China Southern,2025-11-07,1:15 PM,1:35 PM +1 (2025-11-08),22 hr 20 min,1 stop,"IDR 7,846,900"
China Southern,2025-11-07,1:15 PM,8:00 PM +1 (2025-11-08),28 hr 45 min,1 stop,"IDR 7,846,900"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-11-07,11:50 PM,3:10 PM +1 (2025-11-08),13 hr 20 min,1 stop,"IDR 8,054,300"
"XiamenAir, Asiana Airlines + ANA",2025-11-07,7:05 AM,11:25 PM (2025-11-07),14 hr 20 min,2 stops,"IDR 8,166,100"
THAI,2025-11-07,1:05 PM,3:50 PM +1 (2025-11-08),24 hr 45 min,1 stop,"IDR 8,264,400"
Cathay Pacific,2025-11-07,12:15 AM,1:10 PM (2025-11-07),10 hr 55 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-07,12:15 AM,2:10 PM (2025-11-07),11 hr 55 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-07,12:15 AM,3:35 PM (2025-11-07),13 hr 20 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-07,12:15 AM,8:20 PM (2025-11-07),18 hr 5 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-07,12:15 AM,9:15 PM (2025-11-07),19 hr,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-07,12:15 AM,6:30 AM +1 (2025-11-08),28 hr 15 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-07,8:10 AM,8:20 PM (2025-11-07),10 hr 10 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-07,8:10 AM,9:15 PM (2025-11-07),11 hr 5 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-07,8:10 AM,6:30 AM +1 (2025-11-08),20 hr 20 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-07,8:10 AM,1:10 PM +1 (2025-11-08),27 hr,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-07,8:10 AM,2:10 PM +1 (2025-11-08),28 hr,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-07,8:10 AM,3:35 PM +1 (2025-11-08),29 hr 25 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-07,2:30 PM,6:30 AM +1 (2025-11-08),14 hr,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-07,2:30 PM,1:10 PM +1 (2025-11-08),20 hr 40 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-07,2:30 PM,2:10 PM +1 (2025-11-08),21 hr 40 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-07,2:30 PM,3:35 PM +1 (2025-11-08),23 hr 5 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-07,2:30 PM,8:20 PM +1 (2025-11-08),27 hr 50 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-11-07,2:30 PM,9:15 PM +1 (2025-11-08),28 hr 45 min,1 stop,"IDR 8,330,500"
Asiana Airlines,2025-11-07,10:30 PM,9:00 PM +1 (2025-11-08),20 hr 30 min,1 stop,"IDR 8,467,900"
Asiana Airlines + ANA,2025-11-07,10:30 PM,11:25 PM +1 (2025-11-08),22 hr 55 min,1 stop,"IDR 8,467,900"
"Shandong, China Southern",2025-11-07,12:25 AM,8:00 PM (2025-11-07),17 hr 35 min,2 stops,"IDR 8,541,100"
China Eastern,2025-11-07,11:45 PM,8:55 PM +1 (2025-11-08),19 hr 10 min,1 stop,"IDR 8,587,000"
Singapore Airlines,2025-11-07,11:10 AM,9:40 PM +1 (2025-11-08),32 hr 30 min,1 stop,"IDR 8,587,300"
Cathay Pacific,2025-11-07,12:15 AM,4:50 PM (2025-11-07),14 hr 35 min,2 stops,"IDR 8,603,600"
Cathay Pacific,2025-11-07,2:30 PM,4:50 PM +1 (2025-11-08),24 hr 20 min,2 stops,"IDR 8,603,600"
Cathay Pacific,2025-11-07,12:15 AM,4:50 PM (2025-11-07),14 hr 35 min,2 stops,"IDR 8,926,000"
Cathay Pacific,2025-11-07,12:15 AM,4:50 PM (2025-11-07),14 hr 35 min,2 stops,"IDR 8,926,000"
Cathay Pacific,2025-11-07,12:15 AM,4:50 PM (2025-11-07),14 hr 35 min,2 stops,"IDR 8,926,000"
"Indonesia AirAsia, Thai AirAsia X",2025-11-07,12:10 PM,8:00 AM +1 (2025-11-08),17 hr 50 min,1 stop,"IDR 9,398,086"
"Indonesia AirAsia, Thai AirAsia X",2025-11-07,12:10 PM,10:45 AM +1 (2025-11-08),20 hr 35 min,1 stop,"IDR 9,398,086"
"Indonesia AirAsia, Thai AirAsia X",2025-11-07,2:35 PM,8:00 AM +1 (2025-11-08),15 hr 25 min,1 stop,"IDR 9,398,086"
"Indonesia AirAsia, Thai AirAsia X",2025-11-07,2:35 PM,10:45 AM +1 (2025-11-08),18 hr 10 min,1 stop,"IDR 9,398,086"
"Korean Air, Asiana Airlines",2025-11-07,9:50 PM,11:20 AM +1 (2025-11-08),11 hr 30 min,1 stop,"IDR 9,424,900"
Korean Air,2025-11-07,9:50 PM,12:25 PM +1 (2025-11-08),12 hr 35 min,1 stop,"IDR 9,424,900"
Korean Air,2025-11-07,9:50 PM,3:55 PM +1 (2025-11-08),16 hr 5 min,1 stop,"IDR 9,424,900"
"Korean Air, Asiana Airlines",2025-11-07,9:50 PM,5:55 PM +1 (2025-11-08),18 hr 5 min,1 stop,"IDR 9,424,900"
Korean Air,2025-11-07,9:50 PM,7:30 PM +1 (2025-11-08),19 hr 40 min,1 stop,"IDR 9,424,900"
Korean Air,2025-11-07,9:50 PM,9:05 PM +1 (2025-11-08),21 hr 15 min,1 stop,"IDR 9,424,900"
"Garuda Indonesia, Asiana Airlines + Korean Air",2025-11-07,11:30 PM,5:55 PM +1 (2025-11-08),16 hr 25 min,1 stop,"IDR 9,424,900"
China Airlines,2025-11-07,1:30 AM,1:30 PM (2025-11-07),10 hr,1 stop,"IDR 9,467,800"
Korean Air,2025-11-07,9:50 PM,6:35 PM +1 (2025-11-08),18 hr 45 min,1 stop,"IDR 9,590,600"
Korean Air,2025-11-07,9:50 PM,9:35 PM +1 (2025-11-08),21 hr 45 min,1 stop,"IDR 9,590,600"
"Garuda Indonesia, Korean Air",2025-11-07,11:30 PM,6:35 PM +1 (2025-11-08),17 hr 5 min,1 stop,"IDR 9,590,600"
"Garuda Indonesia, Korean Air",2025-11-07,11:30 PM,9:35 PM +1 (2025-11-08),20 hr 5 min,1 stop,"IDR 9,590,600"
Cathay Pacific,2025-11-07,8:10 AM,1:45 PM +1 (2025-11-08),27 hr 35 min,1 stop,"IDR 9,760,500"
Cathay Pacific,2025-11-07,2:30 PM,1:45 PM +1 (2025-11-08),21 hr 15 min,1 stop,"IDR 9,760,500"
"Garuda Indonesia, Jeju Air",2025-11-07,5:30 PM,2:30 PM +1 (2025-11-08),19 hr,2 stops,"IDR 9,845,400"
"Garuda Indonesia, Jeju Air",2025-11-07,5:30 PM,5:15 PM +1 (2025-11-08),21 hr 45 min,2 stops,"IDR 9,845,400"
"Garuda Indonesia, Jeju Air",2025-11-07,5:30 PM,6:40 PM +1 (2025-11-08),23 hr 10 min,2 stops,"IDR 9,845,400"
"Garuda Indonesia, Jeju Air",2025-11-07,5:30 PM,10:35 AM +2 (2025-11-09),39 hr 5 min,2 stops,"IDR 9,845,400"
EVA Air,2025-11-07,2:35 PM,8:20 PM +1 (2025-11-08),27 hr 45 min,1 stop,"IDR 9,999,400"
"Garuda Indonesia, Jeju Air",2025-11-07,5:30 PM,1:00 PM +2 (2025-11-09),41 hr 30 min,2 stops,"IDR 10,011,100"
"Asiana Airlines, Korean Air",2025-11-07,10:30 PM,12:25 PM +1 (2025-11-08),11 hr 55 min,1 stop,"IDR 10,024,900"
"Asiana Airlines, Korean Air",2025-11-07,10:30 PM,9:05 PM +1 (2025-11-08),20 hr 35 min,1 stop,"IDR 10,024,900"
THAI,2025-11-07,1:05 PM,6:55 AM +1 (2025-11-08),15 hr 50 min,1 stop,"IDR 10,116,300"
"Asiana Airlines, Korean Air",2025-11-07,10:30 PM,6:35 PM +1 (2025-11-08),18 hr 5 min,1 stop,"IDR 10,190,600"
"Asiana Airlines, Korean Air",2025-11-07,10:30 PM,9:35 PM +1 (2025-11-08),21 hr 5 min,1 stop,"IDR 10,190,600"
"Cathay Pacific, ANA + Operated by Air Japan",2025-11-07,12:15 AM,3:10 PM (2025-11-07),12 hr 55 min,1 stop,"IDR 10,396,000"
Asiana Airlines + ANA,2025-11-07,10:30 PM,9:45 PM +1 (2025-11-08),21 hr 15 min,1 stop,"IDR 10,398,600"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-11-07,11:30 AM,2:30 PM +1 (2025-11-08),25 hr,1 stop,"IDR 10,443,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-11-07,5:35 PM,2:30 PM +1 (2025-11-08),18 hr 55 min,1 stop,"IDR 10,443,200"
"Asiana Airlines, JAL",2025-11-07,10:30 PM,6:30 PM +1 (2025-11-08),18 hr,2 stops,"IDR 10,573,300"
"China Eastern, ANA + Operated by Star Flyer",2025-11-07,11:45 PM,8:20 PM +1 (2025-11-08),18 hr 35 min,2 stops,"IDR 10,685,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-11-07,11:50 PM,7:15 PM +1 (2025-11-08),17 hr 25 min,1 stop,"IDR 10,924,300"
"China Eastern, JAL",2025-11-07,11:45 PM,4:15 PM +1 (2025-11-08),14 hr 30 min,2 stops,"IDR 10,954,200"
"Garuda Indonesia, Jeju Air",2025-11-07,11:30 PM,1:00 PM +1 (2025-11-08),11 hr 30 min,1 stop,"IDR 11,039,400"
"Garuda Indonesia, Jeju Air",2025-11-07,11:30 PM,5:15 PM +1 (2025-11-08),15 hr 45 min,1 stop,"IDR 11,039,400"
Garuda Indonesia,2025-11-07,5:30 PM,8:50 AM +2 (2025-11-09),37 hr 20 min,1 stop,"IDR 11,072,100"
Singapore Airlines + ANA,2025-11-07,5:25 AM,9:40 PM (2025-11-07),14 hr 15 min,1 stop,"IDR 11,099,200"
Singapore Airlines,2025-11-07,8:40 AM,9:40 PM (2025-11-07),11 hr,1 stop,"IDR 11,099,200"
Singapore Airlines,2025-11-07,9:30 AM,9:40 PM (2025-11-07),10 hr 10 min,1 stop,"IDR 11,099,200"
Cathay Pacific + JAL,2025-11-07,12:15 AM,1:45 PM (2025-11-07),11 hr 30 min,1 stop,"IDR 11,190,500"
Korean Air,2025-11-07,9:50 PM,10:50 PM +1 (2025-11-08),23 hr,1 stop,"IDR 11,224,900"
"Garuda Indonesia, Asiana Airlines + Korean Air",2025-11-07,11:30 PM,9:00 PM +1 (2025-11-08),19 hr 30 min,1 stop,"IDR 11,224,900"
"Garuda Indonesia, Asiana Airlines + Korean Air",2025-11-07,11:30 PM,11:25 PM +1 (2025-11-08),21 hr 55 min,1 stop,"IDR 11,224,900"
ANA,2025-11-07,7:15 AM,4:25 PM (2025-11-07),7 hr 10 min,Nonstop,"IDR 11,488,900"
"China Eastern, ANA + Operated by Star Flyer",2025-11-07,11:45 PM,6:55 PM +1 (2025-11-08),17 hr 10 min,2 stops,"IDR 11,525,200"
"China Eastern, ANA + Operated by Star Flyer",2025-11-07,11:45 PM,8:20 PM +1 (2025-11-08),18 hr 35 min,2 stops,"IDR 11,525,200"
"China Eastern, ANA + Operated by ANA Wings",2025-11-07,11:45 PM,5:05 PM +1 (2025-11-08),15 hr 20 min,2 stops,"IDR 11,720,200"
"China Eastern, ANA + Operated by Star Flyer",2025-11-07,11:45 PM,6:55 PM +1 (2025-11-08),17 hr 10 min,2 stops,"IDR 11,720,200"
"China Eastern, JAL",2025-11-07,11:45 PM,6:50 PM +1 (2025-11-08),17 hr 5 min,2 stops,"IDR 11,912,900"
"Scoot, Singapore Airlines",2025-11-07,9:35 AM,9:40 PM (2025-11-07),10 hr 5 min,1 stop,"IDR 11,916,200"
"Asiana Airlines, ANA",2025-11-07,10:30 PM,6:45 PM +1 (2025-11-08),18 hr 15 min,2 stops,"IDR 11,983,300"
"China Eastern, JAL",2025-11-07,11:45 PM,5:40 PM +1 (2025-11-08),15 hr 55 min,2 stops,"IDR 11,995,300"
"China Eastern, JAL",2025-11-07,11:45 PM,7:15 PM +1 (2025-11-08),17 hr 30 min,2 stops,"IDR 11,995,300"
Garuda Indonesia + JAL,2025-11-07,11:45 PM,8:50 AM +1 (2025-11-08),7 hr 5 min,Nonstop,"IDR 12,215,100"
Garuda Indonesia,2025-11-07,1:00 PM,8:50 AM +2 (2025-11-09),41 hr 50 min,2 stops,"IDR 12,217,680"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-11-07,5:50 AM,5:55 AM +1 (2025-11-08),22 hr 5 min,1 stop,"IDR 12,289,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-11-07,8:55 AM,5:55 AM +1 (2025-11-08),19 hr,1 stop,"IDR 12,289,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-11-07,11:30 AM,5:55 AM +1 (2025-11-08),16 hr 25 min,1 stop,"IDR 12,289,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-11-07,3:40 PM,5:55 AM +1 (2025-11-08),12 hr 15 min,1 stop,"IDR 12,289,200"
"Garuda Indonesia, ANA",2025-11-07,3:40 PM,6:25 PM +1 (2025-11-08),24 hr 45 min,1 stop,"IDR 12,289,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-11-07,5:35 PM,5:55 AM +1 (2025-11-08),10 hr 20 min,1 stop,"IDR 12,289,200"
"Garuda Indonesia, ANA",2025-11-07,5:35 PM,6:25 PM +1 (2025-11-08),22 hr 50 min,1 stop,"IDR 12,289,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-11-07,6:55 PM,2:30 PM +1 (2025-11-08),17 hr 35 min,1 stop,"IDR 12,289,200"
"Garuda Indonesia, ANA",2025-11-07,6:55 PM,6:25 PM +1 (2025-11-08),21 hr 30 min,1 stop,"IDR 12,289,200"
"China Eastern, JAL",2025-11-07,11:45 PM,4:15 PM +1 (2025-11-08),14 hr 30 min,2 stops,"IDR 13,009,200"
JAL + Garuda Indonesia,2025-11-07,6:35 AM,3:50 PM (2025-11-07),7 hr 15 min,Nonstop,"IDR 13,029,200"
Asiana Airlines,2025-11-07,10:30 PM,5:50 PM +1 (2025-11-08),17 hr 20 min,1 stop,"IDR 13,152,600"
"China Eastern, JAL",2025-11-07,11:45 PM,3:50 PM +1 (2025-11-08),14 hr 5 min,2 stops,"IDR 13,418,700"
"Garuda Indonesia, ANA",2025-11-07,5:50 AM,6:25 PM (2025-11-07),10 hr 35 min,1 stop,"IDR 14,135,200"
JAL + Garuda Indonesia,2025-11-07,9:25 PM,6:40 AM +1 (2025-11-08),7 hr 15 min,Nonstop,"IDR 14,183,200"
"China Eastern, JAL",2025-11-07,11:45 PM,4:45 PM +1 (2025-11-08),15 hr,2 stops,"IDR 14,318,700"
"Philippine Airlines, Asiana Airlines",2025-11-07,1:20 AM,9:00 PM (2025-11-07),17 hr 40 min,2 stops,"IDR 15,311,800"
Garuda Indonesia,2025-11-07,7:05 AM,8:50 AM +1 (2025-11-08),23 hr 45 min,1 stop,"IDR 15,640,420"
Garuda Indonesia,2025-11-07,1:30 PM,8:50 AM +1 (2025-11-08),17 hr 20 min,1 stop,"IDR 15,640,420"
Garuda Indonesia,2025-11-07,2:30 PM,8:50 AM +1 (2025-11-08),16 hr 20 min,1 stop,"IDR 15,640,420"
Garuda Indonesia,2025-11-07,3:50 PM,8:50 AM +1 (2025-11-08),15 hr,1 stop,"IDR 15,640,420"
Garuda Indonesia,2025-11-07,5:00 PM,8:50 AM +1 (2025-11-08),13 hr 50 min,1 stop,"IDR 15,640,420"
Garuda Indonesia,2025-11-07,5:45 PM,8:50 AM +1 (2025-11-08),13 hr 5 min,1 stop,"IDR 15,640,420"
Garuda Indonesia,2025-11-07,7:45 PM,8:50 AM +1 (2025-11-08),11 hr 5 min,1 stop,"IDR 15,640,420"
Garuda Indonesia,2025-11-07,5:30 PM,8:50 AM +1 (2025-11-08),13 hr 20 min,1 stop,"IDR 15,694,100"
"Garuda Indonesia, Korean Air",2025-11-07,11:30 PM,12:25 PM +1 (2025-11-08),10 hr 55 min,1 stop,"IDR 16,024,900"
Garuda Indonesia,2025-11-07,7:55 AM,8:50 AM +1 (2025-11-08),22 hr 55 min,2 stops,"IDR 16,618,420"
Philippine Airlines,2025-11-07,1:20 AM,12:55 PM (2025-11-07),9 hr 35 min,1 stop,"IDR 16,637,000"
Singapore Airlines,2025-11-07,5:00 PM,6:20 AM +1 (2025-11-08),11 hr 20 min,1 stop,"IDR 17,485,200"
Singapore Airlines,2025-11-07,6:10 PM,6:20 AM +1 (2025-11-08),10 hr 10 min,1 stop,"IDR 17,486,200"
Singapore Airlines,2025-11-07,2:15 PM,6:20 AM +1 (2025-11-08),14 hr 5 min,1 stop,"IDR 17,497,200"
"Philippine Airlines, ANA",2025-11-07,1:20 AM,3:05 PM (2025-11-07),11 hr 45 min,1 stop,"IDR 17,688,000"
ANA,2025-11-07,9:45 PM,6:50 AM +1 (2025-11-08),7 hr 5 min,Nonstop,"IDR 19,002,900"
"China Eastern, JAL",2025-11-07,11:45 PM,1:45 PM +1 (2025-11-08),12 hr,1 stop,"IDR 21,797,000"
"China Eastern, JAL",2025-11-07,11:45 PM,6:00 PM +1 (2025-11-08),16 hr 15 min,1 stop,"IDR 21,797,000"
"EVA Air, ANA",2025-11-07,2:35 PM,8:40 PM +1 (2025-11-08),28 hr 5 min,1 stop,"IDR 24,060,400"
"Garuda Indonesia, EVA Air + ANA",2025-11-07,5:30 PM,12:55 PM +2 (2025-11-09),41 hr 25 min,2 stops,"IDR 24,136,100"
"Philippine Airlines, JAL",2025-11-07,1:20 AM,10:20 PM (2025-11-07),19 hr,2 stops,"IDR 24,516,600"
"Philippine Airlines, JAL",2025-11-07,1:20 AM,10:15 PM (2025-11-07),18 hr 55 min,2 stops,"IDR 25,584,200"
"Philippine Airlines, ANA",2025-11-07,1:20 AM,8:00 PM (2025-11-07),16 hr 40 min,1 stop,"IDR 26,091,800"
"Garuda Indonesia, EVA Air, Cathay Pacific",2025-11-07,5:30 PM,4:50 PM +2 (2025-11-09),45 hr 20 min,2 stops,"IDR 26,145,700"
"Philippine Airlines, ANA",2025-11-07,1:20 AM,6:45 PM (2025-11-07),15 hr 25 min,2 stops,"IDR 26,155,200"
"Philippine Airlines, ANA",2025-11-07,1:20 AM,7:10 PM (2025-11-07),15 hr 50 min,2 stops,"IDR 26,155,200"
"Philippine Airlines, ANA",2025-11-07,1:20 AM,7:30 PM (2025-11-07),16 hr 10 min,2 stops,"IDR 26,155,200"
"Philippine Airlines, ANA + Operated by Star Flyer",2025-11-07,1:20 AM,6:55 PM (2025-11-07),15 hr 35 min,2 stops,"IDR 26,206,000"
"Philippine Airlines, JAL",2025-11-07,1:20 AM,6:30 PM (2025-11-07),15 hr 10 min,2 stops,"IDR 27,166,400"
"Philippine Airlines, JAL",2025-11-07,1:20 AM,7:00 PM (2025-11-07),15 hr 40 min,2 stops,"IDR 27,166,400"
China Southern,2025-11-07,1:15 PM,1:15 PM +1 (2025-11-08),22 hr,2 stops,"IDR 28,471,600"
"Garuda Indonesia, Singapore Airlines + ANA",2025-11-07,5:50 AM,9:40 PM (2025-11-07),13 hr 50 min,1 stop,"IDR 31,838,200"
"Garuda Indonesia, Singapore Airlines + ANA",2025-11-07,5:50 AM,6:20 AM +1 (2025-11-08),22 hr 30 min,1 stop,"IDR 31,838,200"
"Garuda Indonesia, Singapore Airlines + ANA",2025-11-07,8:55 AM,9:40 PM (2025-11-07),10 hr 45 min,1 stop,"IDR 31,838,200"
Singapore Airlines + ANA,2025-11-07,5:25 AM,5:05 PM (2025-11-07),9 hr 40 min,1 stop,"IDR 31,854,700"
"Singapore Airlines, ANA",2025-11-07,5:25 AM,6:25 PM (2025-11-07),11 hr,1 stop,"IDR 31,854,700"
"Singapore Airlines, ANA + Operated by Air Japan",2025-11-07,5:25 AM,5:55 AM +1 (2025-11-08),22 hr 30 min,1 stop,"IDR 31,854,700"
Singapore Airlines + ANA,2025-11-07,5:25 AM,7:30 AM +1 (2025-11-08),24 hr 5 min,1 stop,"IDR 31,854,700"
"Garuda Indonesia, Singapore Airlines, ANA",2025-11-07,5:35 PM,11:55 AM +1 (2025-11-08),16 hr 20 min,2 stops,"IDR 31,901,600"
"Garuda Indonesia, Singapore Airlines, ANA",2025-11-07,6:55 PM,11:55 AM +1 (2025-11-08),15 hr,2 stops,"IDR 31,901,600"
"Shandong, XiamenAir, ANA",2025-11-07,12:25 AM,5:25 PM (2025-11-07),15 hr,2 stops,"IDR 32,225,300"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-11-07,1:00 PM,8:00 PM +2 (2025-11-09),53 hr,3 stops,"IDR 32,229,100"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-11-07,1:00 PM,1:35 PM +2 (2025-11-09),46 hr 35 min,3 stops,"IDR 32,597,100"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-11-07,1:00 PM,1:35 PM +2 (2025-11-09),46 hr 35 min,3 stops,"IDR 32,597,100"
"XiamenAir, ANA",2025-11-07,11:30 PM,5:25 PM +1 (2025-11-08),15 hr 55 min,2 stops,"IDR 34,409,200"
"Garuda Indonesia, Cathay Pacific + JAL",2025-11-07,1:00 PM,8:20 PM +1 (2025-11-08),29 hr 20 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific",2025-11-07,1:00 PM,9:15 PM +1 (2025-11-08),30 hr 15 min,2 stops,"IDR 39,807,200"
