Maskapai,Tanggal,Waktu Berangkat,Waktu Datang,Durasi,Transit,Harga Tiket
"Asiana Airlines, Korean Air",2025-12-26,10:30 PM,10:50 PM +1 (2025-12-27),22 hr 20 min,1 stop,"IDR 8,164,900"
Asiana Airlines + ANA,2025-12-26,10:30 PM,11:25 PM +1 (2025-12-27),22 hr 55 min,1 stop,"IDR 8,164,900"
THAI,2025-12-26,7:05 PM,10:30 PM +1 (2025-12-27),25 hr 25 min,1 stop,"IDR 8,264,400"
"Indonesia AirAsia, Thai AirAsia",2025-12-26,4:45 PM,12:30 PM +1 (2025-12-27),17 hr 45 min,2 stops,"IDR 8,298,796"
"Indonesia AirAsia, Thai AirAsia X",2025-12-26,4:45 PM,10:45 AM +1 (2025-12-27),16 hr,1 stop,"IDR 8,327,460"
"Asiana Airlines, Korean Air",2025-12-26,10:30 PM,6:35 PM +1 (2025-12-27),18 hr 5 min,1 stop,"IDR 8,330,600"
"Asiana Airlines, Korean Air",2025-12-26,10:30 PM,9:35 PM +1 (2025-12-27),21 hr 5 min,1 stop,"IDR 8,330,600"
Scoot,2025-12-26,11:20 AM,10:40 AM +1 (2025-12-27),21 hr 20 min,2 stops,"IDR 8,357,610"
Scoot,2025-12-26,8:10 PM,10:40 AM +1 (2025-12-27),12 hr 30 min,2 stops,"IDR 8,357,610"
"Indonesia AirAsia, AirAsia X",2025-12-26,5:05 AM,10:40 PM (2025-12-26),15 hr 35 min,1 stop,"IDR 8,434,615"
"Indonesia AirAsia, AirAsia X",2025-12-26,6:35 AM,10:40 PM (2025-12-26),14 hr 5 min,1 stop,"IDR 8,434,615"
"Indonesia AirAsia, AirAsia X",2025-12-26,10:15 AM,10:40 PM (2025-12-26),10 hr 25 min,1 stop,"IDR 8,554,615"
China Eastern,2025-12-26,11:45 PM,12:50 PM +1 (2025-12-27),11 hr 5 min,1 stop,"IDR 8,587,000"
"China Eastern, Shanghai Airlines",2025-12-26,11:45 PM,3:50 PM +1 (2025-12-27),14 hr 5 min,1 stop,"IDR 8,587,000"
China Eastern,2025-12-26,11:45 PM,3:55 PM +1 (2025-12-27),14 hr 10 min,1 stop,"IDR 8,587,000"
China Eastern,2025-12-26,11:45 PM,6:30 PM +1 (2025-12-27),16 hr 45 min,1 stop,"IDR 8,587,000"
China Eastern,2025-12-26,11:45 PM,8:50 PM +1 (2025-12-27),19 hr 5 min,1 stop,"IDR 8,587,000"
China Eastern,2025-12-26,11:45 PM,8:55 PM +1 (2025-12-27),19 hr 10 min,1 stop,"IDR 8,587,000"
THAI,2025-12-26,7:05 PM,3:50 PM +1 (2025-12-27),18 hr 45 min,1 stop,"IDR 8,622,300"
Asiana Airlines + ANA,2025-12-26,10:30 PM,5:50 PM +1 (2025-12-27),17 hr 20 min,1 stop,"IDR 8,659,600"
Asiana Airlines + ANA,2025-12-26,10:30 PM,9:45 PM +1 (2025-12-27),21 hr 15 min,1 stop,"IDR 8,659,600"
Singapore Airlines,2025-12-26,5:25 AM,5:05 PM (2025-12-26),9 hr 40 min,1 stop,"IDR 8,749,200"
Singapore Airlines,2025-12-26,5:25 AM,9:40 PM (2025-12-26),14 hr 15 min,1 stop,"IDR 8,749,200"
Singapore Airlines,2025-12-26,8:40 AM,9:40 PM (2025-12-26),11 hr,1 stop,"IDR 8,749,200"
Singapore Airlines,2025-12-26,9:30 AM,9:40 PM (2025-12-26),10 hr 10 min,1 stop,"IDR 8,749,200"
Singapore Airlines,2025-12-26,2:15 PM,7:30 AM +1 (2025-12-27),15 hr 15 min,1 stop,"IDR 8,749,200"
Singapore Airlines,2025-12-26,5:00 PM,7:30 AM +1 (2025-12-27),12 hr 30 min,1 stop,"IDR 8,749,200"
Singapore Airlines,2025-12-26,6:10 PM,7:30 AM +1 (2025-12-27),11 hr 20 min,1 stop,"IDR 8,749,200"
Singapore Airlines,2025-12-26,7:00 PM,7:30 AM +1 (2025-12-27),10 hr 30 min,1 stop,"IDR 8,749,200"
"AirAsia, AirAsia X",2025-12-26,8:30 AM,10:40 PM (2025-12-26),12 hr 10 min,1 stop,"IDR 8,794,615"
Scoot,2025-12-26,11:20 AM,7:10 AM +1 (2025-12-27),17 hr 50 min,1 stop,"IDR 9,033,256"
XiamenAir,2025-12-26,1:35 PM,1:45 PM +1 (2025-12-27),22 hr 10 min,1 stop,"IDR 9,122,600"
"Indonesia AirAsia, Thai AirAsia X",2025-12-26,12:10 PM,8:00 AM +1 (2025-12-27),17 hr 50 min,1 stop,"IDR 9,146,447"
Singapore Airlines,2025-12-26,11:10 AM,9:40 PM +1 (2025-12-27),32 hr 30 min,1 stop,"IDR 9,352,300"
Singapore Airlines,2025-12-26,8:20 PM,7:30 AM +2 (2025-12-28),33 hr 10 min,1 stop,"IDR 9,352,300"
Garuda Indonesia,2025-12-26,3:50 PM,8:50 AM +1 (2025-12-27),15 hr,1 stop,"IDR 9,408,420"
Garuda Indonesia,2025-12-26,5:00 PM,8:50 AM +1 (2025-12-27),13 hr 50 min,1 stop,"IDR 9,408,420"
Garuda Indonesia,2025-12-26,7:45 PM,8:50 AM +1 (2025-12-27),11 hr 5 min,1 stop,"IDR 9,408,420"
Korean Air,2025-12-26,9:50 PM,9:05 PM +1 (2025-12-27),21 hr 15 min,1 stop,"IDR 9,424,900"
"Asiana Airlines, Korean Air",2025-12-26,10:30 PM,7:30 PM +1 (2025-12-27),19 hr,1 stop,"IDR 9,424,900"
Philippine Airlines,2025-12-26,1:20 AM,8:20 AM +1 (2025-12-27),29 hr,1 stop,"IDR 9,487,000"
Royal Brunei,2025-12-26,1:15 PM,7:30 AM +2 (2025-12-28),40 hr 15 min,1 stop,"IDR 9,505,300"
"Indonesia AirAsia, Thai AirAsia X",2025-12-26,2:35 PM,8:00 AM +1 (2025-12-27),15 hr 25 min,1 stop,"IDR 9,510,447"
"Indonesia AirAsia, Thai AirAsia X",2025-12-26,4:45 PM,8:00 AM +1 (2025-12-27),13 hr 15 min,1 stop,"IDR 9,510,447"
XiamenAir,2025-12-26,11:30 PM,1:45 PM +1 (2025-12-27),12 hr 15 min,1 stop,"IDR 9,583,600"
Cathay Pacific,2025-12-26,12:15 AM,4:50 PM (2025-12-26),14 hr 35 min,2 stops,"IDR 9,626,000"
Cathay Pacific,2025-12-26,12:15 AM,4:50 PM (2025-12-26),14 hr 35 min,2 stops,"IDR 9,626,000"
Cathay Pacific,2025-12-26,12:15 AM,4:50 PM (2025-12-26),14 hr 35 min,2 stops,"IDR 9,626,000"
Vietjet,2025-12-26,1:30 PM,7:35 AM +1 (2025-12-27),16 hr 5 min,1 stop,"IDR 9,629,431"
"Shandong, China Southern",2025-12-26,12:25 AM,8:00 PM (2025-12-26),17 hr 35 min,2 stops,"IDR 9,921,100"
"Shandong, XiamenAir",2025-12-26,12:25 AM,1:45 PM (2025-12-26),11 hr 20 min,1 stop,"IDR 10,034,700"
China Airlines,2025-12-26,1:30 AM,1:30 PM (2025-12-26),10 hr,1 stop,"IDR 10,220,800"
China Eastern,2025-12-26,11:45 PM,12:00 PM +1 (2025-12-27),10 hr 15 min,1 stop,"IDR 10,279,000"
Singapore Airlines,2025-12-26,2:15 PM,6:20 AM +1 (2025-12-27),14 hr 5 min,1 stop,"IDR 10,306,200"
"Korean Air, Asiana Airlines",2025-12-26,9:50 PM,11:20 AM +1 (2025-12-27),11 hr 30 min,1 stop,"IDR 10,324,900"
Korean Air,2025-12-26,9:50 PM,12:25 PM +1 (2025-12-27),12 hr 35 min,1 stop,"IDR 10,324,900"
"Korean Air, Asiana Airlines",2025-12-26,9:50 PM,5:55 PM +1 (2025-12-27),18 hr 5 min,1 stop,"IDR 10,324,900"
Korean Air,2025-12-26,9:50 PM,7:30 PM +1 (2025-12-27),19 hr 40 min,1 stop,"IDR 10,324,900"
"Korean Air, Asiana Airlines",2025-12-26,9:50 PM,9:00 PM +1 (2025-12-27),21 hr 10 min,1 stop,"IDR 10,324,900"
"Korean Air, Asiana Airlines",2025-12-26,9:50 PM,11:25 PM +1 (2025-12-27),23 hr 35 min,1 stop,"IDR 10,324,900"
"Asiana Airlines, Korean Air",2025-12-26,10:30 PM,12:25 PM +1 (2025-12-27),11 hr 55 min,1 stop,"IDR 10,324,900"
Cathay Pacific,2025-12-26,12:15 AM,8:20 PM (2025-12-26),18 hr 5 min,1 stop,"IDR 10,460,500"
Cathay Pacific,2025-12-26,12:15 AM,9:15 PM (2025-12-26),19 hr,1 stop,"IDR 10,460,500"
Cathay Pacific,2025-12-26,8:10 AM,8:20 PM (2025-12-26),10 hr 10 min,1 stop,"IDR 10,460,500"
Cathay Pacific,2025-12-26,8:10 AM,9:15 PM (2025-12-26),11 hr 5 min,1 stop,"IDR 10,460,500"
"Korean Air, Asiana Airlines",2025-12-26,9:50 PM,5:50 PM +1 (2025-12-27),18 hr,1 stop,"IDR 10,490,600"
Korean Air,2025-12-26,9:50 PM,6:35 PM +1 (2025-12-27),18 hr 45 min,1 stop,"IDR 10,490,600"
Korean Air,2025-12-26,9:50 PM,9:35 PM +1 (2025-12-27),21 hr 45 min,1 stop,"IDR 10,490,600"
THAI,2025-12-26,1:05 PM,3:50 PM +1 (2025-12-27),24 hr 45 min,1 stop,"IDR 10,508,400"
"XiamenAir, Asiana Airlines + ANA",2025-12-26,7:05 AM,11:25 PM (2025-12-26),14 hr 20 min,2 stops,"IDR 10,723,100"
Korean Air,2025-12-26,9:50 PM,3:55 PM +1 (2025-12-27),16 hr 5 min,1 stop,"IDR 10,924,900"
Korean Air,2025-12-26,9:50 PM,10:50 PM +1 (2025-12-27),23 hr,1 stop,"IDR 10,924,900"
"Asiana Airlines, Korean Air",2025-12-26,10:30 PM,3:55 PM +1 (2025-12-27),15 hr 25 min,1 stop,"IDR 10,924,900"
"Garuda Indonesia, Asiana Airlines + Korean Air",2025-12-26,11:30 PM,5:55 PM +1 (2025-12-27),16 hr 25 min,1 stop,"IDR 10,924,900"
"Garuda Indonesia, Asiana Airlines + Korean Air",2025-12-26,11:30 PM,9:00 PM +1 (2025-12-27),19 hr 30 min,1 stop,"IDR 10,924,900"
"Garuda Indonesia, Korean Air",2025-12-26,11:30 PM,9:05 PM +1 (2025-12-27),19 hr 35 min,1 stop,"IDR 10,924,900"
"Garuda Indonesia, Asiana Airlines + Korean Air",2025-12-26,11:30 PM,11:25 PM +1 (2025-12-27),21 hr 55 min,1 stop,"IDR 10,924,900"
Singapore Airlines,2025-12-26,5:00 PM,6:20 AM +1 (2025-12-27),11 hr 20 min,1 stop,"IDR 10,993,199"
"Korean Air, JAL",2025-12-26,9:50 PM,2:10 PM +1 (2025-12-27),14 hr 20 min,1 stop,"IDR 11,090,600"
"Korean Air, JAL",2025-12-26,9:50 PM,9:45 PM +1 (2025-12-27),21 hr 55 min,1 stop,"IDR 11,090,600"
"Garuda Indonesia, JAL + Korean Air",2025-12-26,11:30 PM,2:10 PM +1 (2025-12-27),12 hr 40 min,1 stop,"IDR 11,090,600"
"Garuda Indonesia, Asiana Airlines + Korean Air",2025-12-26,11:30 PM,5:50 PM +1 (2025-12-27),16 hr 20 min,1 stop,"IDR 11,090,600"
"Garuda Indonesia, Korean Air",2025-12-26,11:30 PM,6:35 PM +1 (2025-12-27),17 hr 5 min,1 stop,"IDR 11,090,600"
"Garuda Indonesia, Korean Air",2025-12-26,11:30 PM,9:35 PM +1 (2025-12-27),20 hr 5 min,1 stop,"IDR 11,090,600"
"Garuda Indonesia, Asiana Airlines + Korean Air",2025-12-26,11:30 PM,9:45 PM +1 (2025-12-27),20 hr 15 min,1 stop,"IDR 11,090,600"
"Garuda Indonesia, JAL + Korean Air",2025-12-26,11:30 PM,9:45 PM +1 (2025-12-27),20 hr 15 min,1 stop,"IDR 11,090,600"
ANA,2025-12-26,6:20 AM,3:40 PM (2025-12-26),7 hr 20 min,Nonstop,"IDR 11,138,900"
China Southern,2025-12-26,1:15 PM,1:20 PM +1 (2025-12-27),22 hr 5 min,1 stop,"IDR 11,526,900"
China Southern,2025-12-26,1:15 PM,1:35 PM +1 (2025-12-27),22 hr 20 min,1 stop,"IDR 11,526,900"
"Asiana Airlines, ANA",2025-12-26,10:30 PM,6:05 PM +1 (2025-12-27),17 hr 35 min,2 stops,"IDR 11,533,300"
"Asiana Airlines, JAL",2025-12-26,10:30 PM,6:20 PM +1 (2025-12-27),17 hr 50 min,2 stops,"IDR 11,533,300"
"Asiana Airlines, ANA",2025-12-26,10:30 PM,6:45 PM +1 (2025-12-27),18 hr 15 min,2 stops,"IDR 11,533,300"
Philippine Airlines + ANA,2025-12-26,1:20 AM,8:10 PM (2025-12-26),16 hr 50 min,1 stop,"IDR 11,762,000"
Cathay Pacific,2025-12-26,2:30 PM,8:20 PM +1 (2025-12-27),27 hr 50 min,1 stop,"IDR 11,890,500"
Cathay Pacific,2025-12-26,2:30 PM,9:15 PM +1 (2025-12-27),28 hr 45 min,1 stop,"IDR 11,890,500"
Singapore Airlines,2025-12-26,6:10 PM,6:20 AM +1 (2025-12-27),10 hr 10 min,1 stop,"IDR 12,179,200"
JAL + Garuda Indonesia,2025-12-26,9:25 PM,6:40 AM +1 (2025-12-27),7 hr 15 min,Nonstop,"IDR 12,195,200"
THAI,2025-12-26,1:05 PM,6:20 AM +1 (2025-12-27),15 hr 15 min,1 stop,"IDR 12,211,300"
THAI,2025-12-26,1:05 PM,7:40 AM +1 (2025-12-27),16 hr 35 min,1 stop,"IDR 12,211,300"
THAI,2025-12-26,7:05 PM,7:40 AM +1 (2025-12-27),10 hr 35 min,1 stop,"IDR 12,211,300"
"Asiana Airlines, ANA",2025-12-26,10:30 PM,9:55 PM +1 (2025-12-27),21 hr 25 min,1 stop,"IDR 12,280,600"
Garuda Indonesia,2025-12-26,1:00 PM,8:50 AM +2 (2025-12-28),41 hr 50 min,2 stops,"IDR 12,444,680"
China Airlines,2025-12-26,1:30 AM,4:35 PM (2025-12-26),13 hr 5 min,1 stop,"IDR 12,540,800"
China Airlines,2025-12-26,1:30 AM,6:30 PM (2025-12-26),15 hr,1 stop,"IDR 12,540,800"
China Airlines,2025-12-26,1:30 AM,8:30 PM (2025-12-26),17 hr,1 stop,"IDR 12,540,800"
EVA Air + ANA,2025-12-26,2:35 PM,11:00 AM +1 (2025-12-27),18 hr 25 min,1 stop,"IDR 12,592,400"
EVA Air,2025-12-26,2:35 PM,12:00 PM +1 (2025-12-27),19 hr 25 min,1 stop,"IDR 12,592,400"
EVA Air,2025-12-26,2:35 PM,12:55 PM +1 (2025-12-27),20 hr 20 min,1 stop,"IDR 12,592,400"
Philippine Airlines + ANA,2025-12-26,1:20 AM,12:20 AM +1 (2025-12-27),21 hr,1 stop,"IDR 12,737,000"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-12-26,11:50 PM,3:10 PM +1 (2025-12-27),13 hr 20 min,1 stop,"IDR 12,770,300"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-12-26,11:50 PM,7:15 PM +1 (2025-12-27),17 hr 25 min,1 stop,"IDR 12,770,300"
Garuda Indonesia,2025-12-26,7:05 AM,8:50 AM +1 (2025-12-27),23 hr 45 min,1 stop,"IDR 12,829,420"
Garuda Indonesia,2025-12-26,11:50 AM,8:50 AM +1 (2025-12-27),19 hr,1 stop,"IDR 12,829,420"
Garuda Indonesia,2025-12-26,1:30 PM,8:50 AM +1 (2025-12-27),17 hr 20 min,1 stop,"IDR 12,829,420"
Garuda Indonesia,2025-12-26,2:30 PM,8:50 AM +1 (2025-12-27),16 hr 20 min,1 stop,"IDR 12,829,420"
Garuda Indonesia,2025-12-26,5:30 PM,8:50 AM +1 (2025-12-27),13 hr 20 min,1 stop,"IDR 12,883,100"
"Scoot, Singapore Airlines",2025-12-26,9:35 AM,9:40 PM (2025-12-26),10 hr 5 min,1 stop,"IDR 13,069,200"
THAI,2025-12-26,1:05 PM,6:55 AM +1 (2025-12-27),15 hr 50 min,1 stop,"IDR 13,289,300"
Garuda Indonesia,2025-12-26,7:55 AM,8:50 AM +1 (2025-12-27),22 hr 55 min,2 stops,"IDR 13,807,420"
"Asiana Airlines, ANA",2025-12-26,10:30 PM,2:25 PM +1 (2025-12-27),13 hr 55 min,1 stop,"IDR 14,341,800"
China Southern,2025-12-26,9:05 AM,1:20 PM +1 (2025-12-27),26 hr 15 min,1 stop,"IDR 14,490,900"
China Southern,2025-12-26,9:05 AM,1:35 PM +1 (2025-12-27),26 hr 30 min,1 stop,"IDR 14,490,900"
ANA,2025-12-26,7:15 AM,4:25 PM (2025-12-26),7 hr 10 min,Nonstop,"IDR 14,601,900"
EVA Air,2025-12-26,2:35 PM,7:20 PM +1 (2025-12-27),26 hr 45 min,1 stop,"IDR 15,534,400"
EVA Air,2025-12-26,2:35 PM,8:20 PM +1 (2025-12-27),27 hr 45 min,1 stop,"IDR 15,534,400"
Philippine Airlines,2025-12-26,1:20 AM,12:55 PM (2025-12-26),9 hr 35 min,1 stop,"IDR 16,637,000"
Philippine Airlines,2025-12-26,1:20 AM,2:10 PM (2025-12-26),10 hr 50 min,1 stop,"IDR 16,637,000"
Cathay Pacific + JAL,2025-12-26,12:15 AM,1:45 PM (2025-12-26),11 hr 30 min,1 stop,"IDR 16,765,500"
Cathay Pacific,2025-12-26,2:30 PM,1:45 PM +1 (2025-12-27),21 hr 15 min,1 stop,"IDR 16,765,500"
"China Eastern, JAL",2025-12-26,11:45 PM,4:45 PM +1 (2025-12-27),15 hr,2 stops,"IDR 17,439,700"
ANA,2025-12-26,9:45 PM,6:50 AM +1 (2025-12-27),7 hr 5 min,Nonstop,"IDR 19,002,900"
Cathay Pacific,2025-12-26,12:15 AM,1:10 PM (2025-12-26),10 hr 55 min,1 stop,"IDR 19,365,500"
Cathay Pacific,2025-12-26,12:15 AM,2:10 PM (2025-12-26),11 hr 55 min,1 stop,"IDR 19,365,500"
Cathay Pacific,2025-12-26,12:15 AM,3:35 PM (2025-12-26),13 hr 20 min,1 stop,"IDR 19,365,500"
Cathay Pacific,2025-12-26,12:15 AM,4:50 PM (2025-12-26),14 hr 35 min,2 stops,"IDR 19,638,600"
"Garuda Indonesia, Jeju Air",2025-12-26,5:30 PM,2:30 PM +1 (2025-12-27),19 hr,2 stops,"IDR 20,181,400"
"Garuda Indonesia, Jeju Air",2025-12-26,5:30 PM,5:15 PM +1 (2025-12-27),21 hr 45 min,2 stops,"IDR 20,181,400"
"Garuda Indonesia, Jeju Air",2025-12-26,5:30 PM,6:40 PM +1 (2025-12-27),23 hr 10 min,2 stops,"IDR 20,181,400"
"Garuda Indonesia, Jeju Air",2025-12-26,5:30 PM,10:35 AM +2 (2025-12-28),39 hr 5 min,2 stops,"IDR 20,181,400"
"Garuda Indonesia, Jeju Air",2025-12-26,5:30 PM,5:15 PM +2 (2025-12-28),45 hr 45 min,2 stops,"IDR 20,181,400"
"Garuda Indonesia, Jeju Air",2025-12-26,5:30 PM,6:40 PM +2 (2025-12-28),47 hr 10 min,2 stops,"IDR 20,181,400"
"Garuda Indonesia, Jeju Air",2025-12-26,5:30 PM,1:00 PM +2 (2025-12-28),41 hr 30 min,2 stops,"IDR 20,347,100"
JAL + Garuda Indonesia,2025-12-26,6:35 AM,3:50 PM (2025-12-26),7 hr 15 min,Nonstop,"IDR 20,777,200"
"Garuda Indonesia, EVA Air + ANA",2025-12-26,5:30 PM,12:55 PM +2 (2025-12-28),41 hr 25 min,2 stops,"IDR 24,136,100"
"EVA Air, ANA",2025-12-26,2:35 PM,5:30 PM +1 (2025-12-27),24 hr 55 min,1 stop,"IDR 24,450,400"
"EVA Air, ANA",2025-12-26,2:35 PM,8:40 PM +1 (2025-12-27),28 hr 5 min,1 stop,"IDR 24,450,400"
"China Eastern, JAL",2025-12-26,11:45 PM,1:45 PM +1 (2025-12-27),12 hr,1 stop,"IDR 24,918,000"
"China Eastern, JAL",2025-12-26,11:45 PM,6:00 PM +1 (2025-12-27),16 hr 15 min,1 stop,"IDR 24,918,000"
"Philippine Airlines, ANA",2025-12-26,1:20 AM,3:05 PM (2025-12-26),11 hr 45 min,1 stop,"IDR 26,091,800"
"Philippine Airlines, ANA",2025-12-26,1:20 AM,8:00 PM (2025-12-26),16 hr 40 min,1 stop,"IDR 26,091,800"
"Garuda Indonesia, EVA Air, Cathay Pacific",2025-12-26,5:30 PM,4:50 PM +2 (2025-12-28),45 hr 20 min,2 stops,"IDR 26,145,700"
"Philippine Airlines, ANA",2025-12-26,1:20 AM,6:45 PM (2025-12-26),15 hr 25 min,2 stops,"IDR 26,155,200"
"Philippine Airlines, ANA",2025-12-26,1:20 AM,7:10 PM (2025-12-26),15 hr 50 min,2 stops,"IDR 26,155,200"
"Philippine Airlines, ANA",2025-12-26,1:20 AM,7:30 PM (2025-12-26),16 hr 10 min,2 stops,"IDR 26,155,200"
"Philippine Airlines, ANA + Operated by Star Flyer",2025-12-26,1:20 AM,6:55 PM (2025-12-26),15 hr 35 min,2 stops,"IDR 26,206,000"
"Philippine Airlines, JAL",2025-12-26,1:20 AM,6:20 PM (2025-12-26),15 hr,2 stops,"IDR 28,242,400"
"Philippine Airlines, JAL",2025-12-26,1:20 AM,7:00 PM (2025-12-26),15 hr 40 min,2 stops,"IDR 28,242,400"
"Philippine Airlines, JAL",2025-12-26,1:20 AM,7:50 PM (2025-12-26),16 hr 30 min,2 stops,"IDR 28,242,400"
Garuda Indonesia + JAL,2025-12-26,11:45 PM,8:50 AM +1 (2025-12-27),7 hr 5 min,Nonstop,"IDR 28,511,100"
China Southern,2025-12-26,1:15 PM,1:15 PM +1 (2025-12-27),22 hr,2 stops,"IDR 30,634,600"
"Garuda Indonesia, ANA",2025-12-26,5:50 AM,6:25 PM (2025-12-26),10 hr 35 min,1 stop,"IDR 30,669,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-12-26,5:50 AM,5:55 AM +1 (2025-12-27),22 hr 5 min,1 stop,"IDR 30,669,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-12-26,5:35 PM,5:55 AM +1 (2025-12-27),10 hr 20 min,1 stop,"IDR 30,669,200"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-12-26,1:00 PM,1:35 PM +2 (2025-12-28),46 hr 35 min,3 stops,"IDR 32,850,100"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-12-26,1:00 PM,1:35 PM +2 (2025-12-28),46 hr 35 min,3 stops,"IDR 32,850,100"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-12-26,1:00 PM,8:00 PM +2 (2025-12-28),53 hr,3 stops,"IDR 32,850,100"
"Shandong, XiamenAir, ANA",2025-12-26,12:25 AM,5:25 PM (2025-12-26),15 hr,2 stops,"IDR 33,605,300"
"XiamenAir, ANA",2025-12-26,11:30 PM,5:25 PM +1 (2025-12-27),15 hr 55 min,2 stops,"IDR 35,214,200"
"Garuda Indonesia, Singapore Airlines + ANA",2025-12-26,5:50 AM,9:40 PM (2025-12-26),13 hr 50 min,1 stop,"IDR 36,847,200"
"Garuda Indonesia, Singapore Airlines + ANA",2025-12-26,5:50 AM,6:20 AM +1 (2025-12-27),22 hr 30 min,1 stop,"IDR 36,847,200"
"Garuda Indonesia, Cathay Pacific + JAL",2025-12-26,1:00 PM,8:20 PM +1 (2025-12-27),29 hr 20 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific",2025-12-26,1:00 PM,9:15 PM +1 (2025-12-27),30 hr 15 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific + JAL",2025-12-26,1:00 PM,6:30 AM +2 (2025-12-28),39 hr 30 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific",2025-12-26,1:00 PM,1:10 PM +2 (2025-12-28),46 hr 10 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific",2025-12-26,1:00 PM,2:10 PM +2 (2025-12-28),47 hr 10 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, China Airlines, Cathay Pacific",2025-12-26,5:30 PM,4:50 PM +2 (2025-12-28),45 hr 20 min,2 stops,"IDR 40,090,900"
"Cathay Pacific, EVA Air",2025-12-26,12:15 AM,7:20 PM (2025-12-26),17 hr 5 min,2 stops,"IDR 40,658,600"
"Cathay Pacific, EVA Air",2025-12-26,12:15 AM,7:20 PM (2025-12-26),17 hr 5 min,2 stops,"IDR 40,658,600"
"Cathay Pacific, China Airlines",2025-12-26,12:15 AM,4:35 PM (2025-12-26),14 hr 20 min,2 stops,"IDR 40,834,500"
"Cathay Pacific, China Airlines",2025-12-26,12:15 AM,8:30 PM (2025-12-26),18 hr 15 min,2 stops,"IDR 40,834,500"
"Cathay Pacific, China Airlines",2025-12-26,12:15 AM,8:30 PM (2025-12-26),18 hr 15 min,2 stops,"IDR 40,834,500"
"Cathay Pacific, China Airlines",2025-12-26,12:15 AM,8:30 PM (2025-12-26),18 hr 15 min,2 stops,"IDR 40,834,500"
"Cathay Pacific, China Airlines",2025-12-26,12:15 AM,4:35 PM (2025-12-26),14 hr 20 min,2 stops,"IDR 40,875,900"
"Cathay Pacific, China Airlines",2025-12-26,12:15 AM,8:30 PM (2025-12-26),18 hr 15 min,2 stops,"IDR 40,875,900"
"Cathay Pacific, China Airlines",2025-12-26,12:15 AM,8:30 PM (2025-12-26),18 hr 15 min,2 stops,"IDR 40,875,900"
"Cathay Pacific, ANA",2025-12-26,2:30 PM,9:35 AM +1 (2025-12-27),17 hr 5 min,2 stops,"IDR 41,160,700"
"Garuda Indonesia, Cathay Pacific",2025-12-26,1:00 PM,6:30 AM +2 (2025-12-28),39 hr 30 min,3 stops,"IDR 43,802,080"
"Garuda Indonesia, Cathay Pacific",2025-12-26,1:00 PM,6:30 AM +2 (2025-12-28),39 hr 30 min,3 stops,"IDR 43,802,080"
"Garuda Indonesia, Cathay Pacific + JAL",2025-12-26,5:30 PM,6:30 AM +2 (2025-12-28),35 hr,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific + JAL",2025-12-26,5:30 PM,6:30 AM +2 (2025-12-28),35 hr,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-12-26,5:30 PM,1:10 PM +2 (2025-12-28),41 hr 40 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-12-26,5:30 PM,1:10 PM +2 (2025-12-28),41 hr 40 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-12-26,5:30 PM,2:10 PM +2 (2025-12-28),42 hr 40 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-12-26,5:30 PM,2:10 PM +2 (2025-12-28),42 hr 40 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific, JAL",2025-12-26,5:30 PM,3:20 PM +2 (2025-12-28),43 hr 50 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific, JAL",2025-12-26,5:30 PM,3:20 PM +2 (2025-12-28),43 hr 50 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-12-26,5:30 PM,3:35 PM +2 (2025-12-28),44 hr 5 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-12-26,5:30 PM,3:35 PM +2 (2025-12-28),44 hr 5 min,2 stops,"IDR 43,818,500"
"Cathay Pacific, ANA + JAL + Operated by Star Flyer",2025-12-26,12:15 AM,3:25 PM (2025-12-26),13 hr 10 min,2 stops,"IDR 43,870,700"
"Garuda Indonesia, Cathay Pacific, ANA + Operated by Air Japan",2025-12-26,5:30 PM,3:10 PM +2 (2025-12-28),43 hr 40 min,2 stops,"IDR 44,081,000"
